x,y,z,id,stress_xx
1000,-8900,0,8956.003573023,-231177493.06071
1000,-2900,0,3067.5723300356,-80710738.257454
1000,-6100,0,6181.4237842102,-155061777.82985
1000,-3700,0,3832.7535793474,-96110377.727293
1000,-6300,0,6378.8713735268,-161095534.27606
1000,-6900,0,6972.0872054213,-175500948.22175
1000,-1500,0,1802.775637732,-39282633.074101
1000,-2100,0,2325.9406699226,-53391306.055389
1000,-2500,0,2692.5824035673,-65278937.221651
1000,-9000,0,9055.3851381374,-232124497.47082
1000,-2800,0,2973.2137494637,-74431049.210371
1000,-800,0,1280.6248474866,-19984771.373803
1000,-7500,0,7566.3729752108,-188916002.97075
1000,-8000,0,8062.2577482985,-204439804.81752
1000,-6600,0,6675.3277073115,-167142005.03243
1000,-4100,0,4220.1895692018,-104165504.15687
1000,-3500,0,3640.0549446403,-91794654.317987
1000,-600,0,1166.1903789691,-16437576.034005
1000,-9800,0,9850.8882848198,-247549786.25944
1000,-5500,0,5590.1699437495,-140361532.79667
1000,-10000,0,10049.875621121,-251217638.52836
1000,-100,0,1004.9875621121,-1301566.0190311
1000,-1100,0,1486.6068747319,-29023929.298202
1000,-900,0,1345.3624047074,-21665614.229537
1000,-5900,0,5984.1457201509,-151178877.71659
1000,-8500,0,8558.6213843118,-218890095.11018
1000,-5700,0,5787.0545184921,-143820429.27572
1000,-9500,0,9552.4865872714,-241396313.91961
1000,-4700,0,4805.2055106936,-119734904.40452
1000,-3000,0,3162.2776601684,-85848803.612038
1000,-7700,0,7764.6635471217,-193955171.38081
1100,-5700,0,5805.17010948,-145663206.99466
1100,-9500,0,9563.4721728042,-241396313.91961
1100,-300,0,1140.1754250991,-6034728.324906
1100,-1500,0,1860.1075237738,-38882956.608292
1100,-7000,0,7085.9014952227,-178474174.5769
1100,-4500,0,4632.4939287602,-114276540.53629
1100,-2100,0,2370.6539182259,-54624738.327251
1100,-2800,0,3008.3217912983,-74263335.586423
1100,-100,0,1104.5361017187,-2977824.1673439
1100,-5900,0,6001.6664352495,-149351501.60538
1100,-8600,0,8670.0634369075,-218890095.11018
1100,-1100,0,1555.6349186104,-27557888.68423
1100,-6600,0,6691.038783328,-168623319.15547
1100,-9800,0,9861.541461658,-247549786.25944
1100,-7900,0,7976.2146410437,-202013889.67373
1100,-700,0,1303.8404810405,-17427131.437485
1100,-3400,0,3573.5136770411,-88050258.922208
1100,-900,0,1421.2670403552,-23595458.238308
1100,-6100,0,6198.3868869247,-157179725.28798
1100,-5500,0,5608.9214649521,-138882863.20849
1100,-600,0,1252.9964086142,-15509667.005373
1100,-4900,0,5021.9518117959,-125406376.13806
1100,-4100,0,4244.9970553582,-104204380.22396
1100,-5200,0,5315.0729063673,-135623093.07618
1100,-5300,0,5412.9474410897,-135623093.07618
1100,-7300,0,7382.4115301167,-185959419.21189
1100,-2200,0,2459.6747752498,-57914019.647206
1100,-3000,0,3195.3090617341,-80371499.254265
1100,-800,0,1360.1470508735,-19984771.373803
1100,-4700,0,4827.0073544589,-120516755.79951
1100,-1400,0,1780.4493814765,-34441170.680186
1100,-10000,0,10060.318086423,-251295541.32729
1100,-3800,0,3956.0080889705,-98391882.167494
1100,-7500,0,7580.2374632989,-188916002.97075
1100,-8500,0,8570.8809348864,-218890095.11018
1100,-7800,0,7877.1822373232,-196661283.9951
1100,-3500,0,3668.7872655688,-89983202.520294
1100,-9700,0,9762.1718894926,-247549786.25944
1100,-3700,0,3860.0518131238,-95907578.844909
1100,-9100,0,9166.2424144248,-232124497.47082
1100,-9400,0,9464.1428560647,-238260871.2374
1100,-400,0,1170.469991072,-12447240.961787
1100,-8000,0,8075.270893289,-202013889.67373
1100,-9300,0,9364.8278147545,-238260871.2374
1100,-8700,0,8769.2645073575,-218890095.11018
1100,-8300,0,8372.5742755738,-212881503.67533
1100,-9200,0,9265.5275079188,-232124497.47082
1100,-4200,0,4341.6586692185,-107305855.39137
1100,-4300,0,4438.4682042344,-109636661.85174
1100,-6500,0,6592.4198895398,-168623319.15547
1100,-6300,0,6395.3107821278,-161095534.27606
1100,-6700,0,6789.6980787072,-171972542.18254
1100,-1800,0,2109.5023109729,-46625618.879353
1100,-2300,0,2549.5097567964,-59070143.682186
1100,-1600,0,1941.6487838948,-40866479.681093
1100,-5100,0,5217.2789842982,-128739739.18006
1100,-2500,0,2731.3000567495,-65223734.913467
1100,-9000,0,9066.9730340395,-232124497.47082
1100,-5800,0,5903.3888572582,-149351501.60538
1100,-2000,0,2282.5424421027,-52282991.903401
1100,-7700,0,7778.174593052,-196661283.9951
1100,0,0,1100,-1162622.9232378
1100,-1300,0,1702.9386365926,-32261272.256741
1100,-200,0,1118.0339887499,-6034728.324906
1100,-6900,0,6987.1310278254,-174789200.99044
1100,-4000,0,4148.4937025383,-103377812.55179
1100,-1000,0,1486.6068747319,-25176330.476722
1100,-7100,0,7184.7059786744,-181449058.18612
1100,-5600,0,5707.0132293521,-145663206.99466
1100,-9900,0,9960.9236519512,-251295541.32729
1100,-8100,0,8174.3501270743,-202013889.67373
1100,-3300,0,3478.5054261852,-86360405.251509
1100,-4400,0,4535.4161881794,-113384976.66169
1100,-6200,0,6296.8245965725,-157179725.28798
1100,-8800,0,8868.4835231284,-222202517.56937
1100,-8400,0,8471.7176534632,-212881503.67533
1100,-7200,0,7283.5430938521,-185959419.21189
1100,-8900,0,8967.7198885781,-228278243.62146
1100,-2700,0,2915.4759474227,-71544859.746656
1100,-3900,0,4052.159917871,-100362127.76286
1100,-3600,0,3764.3060449437,-93792913.014674
1100,-4800,0,4924.4289008981,-123213886.15758
1100,-2400,0,2640.0757564888,-62244354.595158
1100,-3200,0,3383.7848631377,-85323345.227788
1100,-5400,0,5510.8982933819,-138882863.20849
1100,-3100,0,3289.3768406797,-83193571.771685
1100,-7400,0,7481.3100457072,-185959419.21189
1100,-9600,0,9662.8153247384,-247549786.25944
1100,-1900,0,2195.44984001,-49473182.248469
1100,-7600,0,7679.1926658992,-196661283.9951
1100,-2900,0,3101.6124838542,-77147638.795589
1100,-4600,0,4729.6934361542,-116541059.58513
1100,-2600,0,2823.1188426986,-68274563.56096
1100,-6400,0,6493.8432380217,-161095534.27606
1100,-500,0,1208.3045973595,-12447240.961787
1100,-8200,0,8273.4515167492,-212881503.67533
1100,-1700,0,2024.8456731317,-44038022.584339
1100,-1200,0,1627.88205961,-32261272.256741
1100,-6000,0,6100,-149351501.60538
1100,-5000,0,5119.5702944681,-128739739.18006
1100,-6800,0,6888.3960397178,-174789200.99044
1200,-6800,0,6905.0706006528,-171972542.18254
1200,-7800,0,7891.7678627795,-196661283.9951
1200,-3500,0,3700,-91754516.168952
1200,-5000,0,5141.984052873,-127518422.84784
1200,-9700,0,9773.9449558507,-251295541.32729
1200,-300,0,1236.9316876853,-7387399.5315879
1200,-7500,0,7595.3933407033,-188483502.85251
1200,-500,0,1300,-10417041.410334
1200,-7000,0,7102.1123618259,-178474174.5769
1200,-9500,0,9575.4895436213,-238260871.2374
1200,-9100,0,9178.7798753429,-228278243.62146
1200,-6000,0,6118.8234163113,-151348988.43539
1200,-1200,0,1697.0562748477,-30852108.085196
1200,-3700,0,3889.7300677553,-94790903.930332
1200,-6600,0,6708.2039324994,-166409302.54851
1200,-4100,0,4272.0018726588,-104204380.22396
1200,-1700,0,2080.8652046685,-43754485.492498
1200,-8500,0,8584.2879728024,-218890095.11018
1200,-9400,0,9476.2861923857,-238260871.2374
1200,-2600,0,2863.5642126553,-68040735.840196
1200,-5900,0,6020.7972893961,-151348988.43539
1200,-400,0,1264.9110640674,-10417041.410334
1200,-4700,0,4850.773134254,-118250525.20407
1200,-8000,0,8089.4993664627,-204837042.04276
1200,-4600,0,4753.9457296019,-117628252.53703
1200,-6400,0,6511.5282384399,-163027064.56312
1200,-9300,0,9377.0997648527,-238260871.2374
1200,-7600,0,7694.1536246685,-194084905.03472
1200,-8700,0,8782.3687009827,-222202517.56937
1200,-1400,0,1843.9088914586,-35417974.218693
1200,-800,0,1442.2205101856,-19310655.357309
1200,-8300,0,8386.298349093,-210383265.68724
1200,-1500,0,1920.9372712299,-37522997.039652
1200,-9200,0,9277.9308037946,-232124497.47082
1200,-3000,0,3231.0988842807,-79122111.536508
1200,-8200,0,8287.3397420403,-210383265.68724
1200,-1900,0,2247.2205054244,-48784908.837427
1200,-2900,0,3138.470965295,-76873454.698561
1200,-4200,0,4368.0659335683,-107319294.64835
1200,-7400,0,7496.6659255965,-188483502.85251
1200,-4300,0,4464.3028571099,-109799480.87001
1200,-9600,0,9674.7092979583,-247549786.25944
1200,-6500,0,6609.8411478643,-166409302.54851
1200,-3800,0,3984.9717690343,-97709696.701721
1200,-3100,0,3324.1540277189,-81645276.453095
1200,-5300,0,5434.1512676774,-134975053.98915
1200,-3200,0,3417.601498127,-84522792.967855
1200,-5400,0,5531.7266743757,-137852322.68234
1200,-5700,0,5824.9463516843,-143586487.22071
1200,-2200,0,2505.9928172283,-57650648.457732
1200,-6700,0,6806.6144300967,-171972542.18254
1200,-6200,0,6315.0613615388,-157179725.28798
1200,-7300,0,7397.9726952727,-185959419.21189
1200,-2100,0,2418.6773244896,-54184570.635253
1200,-2300,0,2594.2243542146,-58869026.586368
1200,-1600,0,2000,-41909404.539208
1200,-2400,0,2683.2815729997,-62953215.685978
1200,-6100,0,6216.9124169478,-155262606.10419
1200,-5200,0,5336.6656256505,-132589132.0424
1200,-4800,0,4947.7267507412,-123213886.15758
1200,-600,0,1341.6407864999,-16522385.80629
1200,-8600,0,8683.317338437,-222202517.56937
1200,-2500,0,2773.0849247724,-65991226.231597
1200,-3600,0,3794.7331922021,-92135048.610721
1200,-4900,0,5044.7993022518,-124222125.47256
1200,-1100,0,1627.88205961,-28577454.173475
1200,-3900,0,4080.4411526206,-99655007.953921
1200,-2000,0,2332.3807579381,-51483234.079128
1200,-8900,0,8980.5345052508,-228278243.62146
1200,-7200,0,7299.3150363579,-185959419.21189
1200,-9000,0,9079.6475702529,-228278243.62146
1200,-2800,0,3046.3092423456,-73634191.206594
1200,-5800,0,5922.8371579843,-149351501.60538
1200,-6300,0,6413.2674979296,-163027064.56312
1200,-5500,0,5629.387178015,-140325660.80408
1200,-8800,0,8881.4413244698,-222202517.56937
1200,0,0,1200,-1162622.9232378
1200,-2700,0,2954.6573405388,-71247583.429762
1200,-8400,0,8485.2813742386,-212881503.67533
1200,-7700,0,7792.9455278476,-196661283.9951
1200,-4400,0,4560.7017003966,-113384976.66169
1200,-7900,0,7990.6195003892,-202013889.67373
1200,-700,0,1389.244398945,-16522385.80629
1200,-100,0,1204.1594578792,-1162622.9232378
1200,-1800,0,2163.3307652784,-46625618.879353
1200,-10000,0,10071.742649611,-251295541.32729
1200,-3300,0,3511.4099732159,-85951205.490043
1200,-900,0,1500,-23595458.238308
1200,-9900,0,9972.4620831568,-251295541.32729
1200,-1300,0,1769.1806012954,-34022672.155159
1200,-200,0,1216.5525060596,-6090123.3755769
1200,-4500,0,4657.252408878,-114724074.10066
1200,-5100,0,5239.2747589719,-129941999.02149
1200,-3400,0,3605.551275464,-87768561.25295
1200,-8100,0,8188.4064383737,-204837042.04276
1200,-6900,0,7003.5705179573,-178474174.5769
1200,-7100,0,7200.6944109579,-181449058.18612
1200,-5600,0,5727.1284253105,-143586487.22071
1200,-9800,0,9873.196037758,-251295541.32729
1200,-1000,0,1562.0499351813,-24666000.316321
1200,-4000,0,4176.1226035642,-103077753.60196
1300,-5200,0,5360.037313303,-132053550.63441
1300,-1800,0,2220.3603311175,-46597129.948745
1300,-4000,0,4205.9481689626,-103821440.47514
1300,-100,0,1303.8404810405,-3010385.7227843
1300,-5600,0,5748.9129407219,-143586487.22071
1300,-9800,0,9885.8484714262,-251295541.32729
1300,-5100,0,5263.0789467763,-128815490.76432
1300,-3300,0,3546.8295701936,-84759386.924186
1300,-3900,0,4110.9609582189,-99521796.844811
1300,-3400,0,3640.0549446403,-87392141.404131
1300,-8100,0,8203.6577207975,-204837042.04276
1300,-6900,0,7021.3958726168,-177839269.28567
1300,-5700,0,5846.3663928974,-145410120.73658
1300,-1300,0,1838.477631085,-34022672.155159
1300,-4500,0,4684.0153714521,-114724074.10066
1300,-200,0,1315.2946437966,-6090123.3755769
1300,-900,0,1581.1388300842,-23107330.906151
1300,-9900,0,9984.9887330933,-251295541.32729
1300,-1000,0,1640.1219466857,-24666000.316321
1300,-8400,0,8500,-210383265.68724
1300,-7700,0,7808.9692021419,-194084905.03472
1300,-7900,0,8006.2475604992,-204837042.04276
1300,-8800,0,8895.5044826024,-222202517.56937
1300,-1100,0,1702.9386365926,-28189912.357349
1300,-9000,0,9093.4042030474,-228278243.62146
1300,-5800,0,5943.9044406854,-149450613.9917
1300,-8900,0,8994.4427287075,-228278243.62146
1300,-7200,0,7316.4198895361,-188483502.85251
1300,-4400,0,4588.0278987818,-113587826.40606
1300,-2000,0,2385.3720883753,-52016128.789453
1300,-4900,0,5069.5167422546,-124222125.47256
1300,-8600,0,8697.7008456258,-222202517.56937
1300,-3600,0,3827.5318418009,-92171292.361913
1300,-2700,0,2996.6648127543,-70263708.067869
1300,-10000,0,10084.145972763,-251295541.32729
1300,-4300,0,4492.2154890432,-110877529.05918
1300,-4800,0,4972.9267036625,-122224958.22296
1300,-700,0,1476.4823060233,-19310655.357309
1300,-1600,0,2061.5528128088,-40618410.928806
1300,-2400,0,2729.4688127912,-62627893.42854
1300,-2500,0,2817.8005607211,-65526416.7015
1300,-6100,0,6236.9864518051,-155262606.10419
1300,-2300,0,2641.9689627246,-59562782.78018
1300,-2900,0,3178.0497164141,-76025030.471746
1300,-5500,0,5651.5484603779,-137852322.68234
1300,0,0,1300,-1500278.6365202
1300,-2800,0,3087.0698080866,-72559098.501678
1300,-6700,0,6824.9542123006,-171662657.8927
1300,-1900,0,2302.1728866443,-49342492.879112
1300,-7300,0,7414.8499647667,-188483502.85251
1300,-6200,0,6334.8243858847,-157214013.33712
1300,-2200,0,2555.3864678361,-57148628.776233
1300,-5400,0,5554.2776307995,-137852322.68234
1300,-5300,0,5457.1054598569,-137852322.68234
1300,-3200,0,3453.9832078341,-83183120.444264
1300,-9300,0,9390.4206508548,-237591888.48076
1300,-6300,0,6432.7288144302,-161051056.4132
1300,-3800,0,4016.2171256046,-97313223.528001
1300,-2100,0,2469.8178070457,-53492944.085053
1300,-9600,0,9687.6209669867,-247970581.70609
1300,-6500,0,6628.7253676706,-166409302.54851
1300,-8200,0,8302.4092888751,-210383265.68724
1300,-3000,0,3269.5565448544,-77429942.579904
1300,-8300,0,8401.1903918433,-210383265.68724
1300,-7400,0,7513.3215025047,-188483502.85251
1300,-4200,0,4396.5895873961,-106321033.98667
1300,-7100,0,7218.0329730474,-177839269.28567
1300,-9200,0,9291.3938674453,-237591888.48076
1300,-1500,0,1984.9433241279,-38563086.14771
1300,-3700,0,3921.7343102255,-94193848.856924
1300,-6400,0,6530.6967469023,-163027064.56312
1300,-1400,0,1910.4973174543,-35015739.220356
1300,-9500,0,9588.5348202945,-237591888.48076
1300,-8700,0,8796.5902484997,-222202517.56937
1300,-7600,0,7710.3826104805,-194084905.03472
1300,-4600,0,4780.1673610868,-117628252.53703
1300,-8000,0,8104.9367671809,-204837042.04276
1300,-600,0,1431.7821063276,-14698477.005714
1300,-9400,0,9489.4678459859,-237591888.48076
1300,-3100,0,3361.5472627943,-80108886.543253
1300,-6600,0,6726.8120235369,-168292562.46833
1300,-8500,0,8598.8371306823,-219082392.94141
1300,-400,0,1360.1470508735,-10396953.481056
1300,-5900,0,6041.5229867973,-151348988.43539
1300,-4100,0,4301.1626335213,-103821440.47514
1300,-2600,0,2906.8883707497,-66584760.566289
1300,-6000,0,6139.2181912683,-151348988.43539
1300,-1700,0,2140.0934559033,-44959176.283693
1300,-1200,0,1769.1806012954,-30488236.143788
1300,-7000,0,7119.691004531,-177839269.28567
1300,-9100,0,9192.3881554251,-228278243.62146
1300,-800,0,1526.4337522474,-20477052.648323
1300,-500,0,1392.8388277184,-11831461.249482
1300,-5000,0,5166.2365412358,-127518422.84784
1300,-9700,0,9786.7257037275,-251295541.32729
1300,-3500,0,3733.6309405189,-89928958.952116
1300,-300,0,1334.1664064126,-6090123.3755769
1300,-4700,0,4876.4741360946,-119177240.65298
1300,-7500,0,7611.832893594,-188483502.85251
1300,-6800,0,6923.1495722684,-171662657.8927
1300,-7800,0,7907.5912893877,-194084905.03472
1400,-7800,0,7924.6451024636,-196786233.84602
1400,-9700,0,9800.5101908013,-247970581.70609
1400,-4700,0,4904.0799340957,-119177240.65298
1400,-7500,0,7629.547824085,-188483502.85251
1400,-800,0,1612.4515496597,-18867431.992403
1400,-9100,0,9207.0625065761,-231315018.21205
1400,-3500,0,3769.6153649942,-91493494.292257
1400,-600,0,1523.1546211728,-16030802.992905
1400,-400,0,1456.0219778561,-10396953.481056
1400,-8500,0,8614.5226217127,-219082392.94141
1400,-4100,0,4332.4358044869,-106119295.11705
1400,-9400,0,9503.6834964134,-237591888.48076
1400,-8700,0,8811.9237400241,-219082392.94141
1400,-8000,0,8121.5762016988,-202168755.89592
1400,-1400,0,1979.8989873223,-35015739.220356
1400,-6500,0,6649.0600839517,-166654406.47818
1400,-6300,0,6453.681120105,-161051056.4132
1400,-4200,0,4427.1887242357,-107169104.52109
1400,0,0,1400,-1500278.6365202
1400,-9800,0,9899.4949366117,-247970581.70609
1400,-8300,0,8417.2442046076,-213285093.27729
1400,-3000,0,3310.5890714494,-77534517.134379
1400,-3800,0,4049.6913462633,-97344342.724398
1400,-5300,0,5481.7880294663,-133824462.76357
1400,-2200,0,2607.6809620811,-56549579.992032
1400,-9200,0,9305.9120993055,-237591888.48076
1400,-9300,0,9404.7860156412,-237591888.48076
1400,-100,0,1403.5668847618,-1500278.6365202
1400,-7300,0,7433.0343736593,-185854005.02263
1400,-4600,0,4808.3261120685,-117777222.82626
1400,-2800,0,3130.4951684997,-72807210.067255
1400,-6100,0,6258.5940913275,-157214013.33712
1400,-5500,0,5675.3854494651,-139670402.16027
1400,-2500,0,2865.3097563789,-65065326.596852
1400,-2300,0,2692.5824035673,-60071366.286416
1400,-10000,0,10097.524449091,-251295541.32729
1400,-6700,0,6844.705983459,-171662657.8927
1400,-1600,0,2126.0291625469,-40361879.811495
1400,-2700,0,3041.3812651491,-69999184.04254
1400,-4300,0,4522.167621838,-109683515.10656
1400,-2000,0,2441.3111231467,-51328240.53596
1400,-4900,0,5096.0769224964,-123817651.87535
1400,-6400,0,6551.3357416637,-162808133.95266
1400,-4800,0,5000,-123817651.87535
1400,-7700,0,7826.2379212493,-196786233.84602
1400,-200,0,1414.2135623731,-3010385.7227843
1400,-6900,0,7040.5965656328,-177839269.28567
1400,-4500,0,4712.7486671793,-114804267.65125
1400,-1300,0,1910.4973174543,-33704781.428662
1400,-3900,0,4143.6698710201,-100431031.20504
1400,-5100,0,5288.6671288709,-128815490.76432
1400,-4000,0,4237.9240200834,-102808730.22833
1400,-9000,0,9108.2380293886,-231315018.21205
1400,-5200,0,5385.1648071345,-133824462.76357
1400,-1800,0,2280.3508501983,-46644998.818179
1400,-3300,0,3584.689665787,-86544994.853155
1400,-5800,0,5966.5735560705,-149450613.9917
1400,-3400,0,3676.95526217,-88595295.23516
1400,-8100,0,8220.0973230248,-204837042.04276
1400,-6000,0,6161.1687202997,-151415619.19871
1400,-1000,0,1720.4650534085,-24293733.473034
1400,-9900,0,9998.4998874831,-251295541.32729
1400,-1100,0,1780.4493814765,-26769468.52179
1400,-8400,0,8515.8675424175,-213285093.27729
1400,-8900,0,9009.4394942194,-228278243.62146
1400,-7900,0,8023.0916734137,-202168755.89592
1400,-5700,0,5869.4122363317,-145410120.73658
1400,-8800,0,8910.6677639782,-222202517.56937
1400,-900,0,1664.3316977093,-24293733.473034
1400,-7200,0,7334.8483283569,-185854005.02263
1400,-4400,0,4617.3585522461,-113587826.40606
1400,-8600,0,8713.2083643168,-219082392.94141
1400,-5600,0,5772.3478758647,-143526434.6267
1400,-9600,0,9701.5462685079,-247970581.70609
1400,-8200,0,8318.6537372342,-210383265.68724
1400,-3100,0,3401.470270339,-79420571.183262
1400,-700,0,1565.2475842499,-18867431.992403
1400,-2900,0,3220.2484376209,-75164349.18901
1400,-2400,0,2778.48879789,-62786737.863439
1400,-3600,0,3862.6415831656,-91792523.631784
1400,-1900,0,2360.0847442412,-48158389.550448
1400,-5400,0,5578.5302723925,-137376615.38753
1400,-6200,0,6356.0994328283,-157214013.33712
1400,-3200,0,3492.8498393146,-82068685.572917
1400,-2100,0,2523.8858928248,-52965099.251643
1400,-1500,0,2051.8284528683,-38229105.487767
1400,-7400,0,7531.2681535051,-188483502.85251
1400,-7100,0,7236.7119605523,-180687141.17502
1400,-3700,0,3956.0080889705,-94614394.868469
1400,-9500,0,9602.6038135497,-241198718.62008
1400,-7600,0,7727.8716345447,-194084905.03472
1400,-7000,0,7138.6273190299,-177839269.28567
1400,-6600,0,6746.8511173732,-166654406.47818
1400,-5900,0,6063.8271743182,-149450613.9917
1400,-1200,0,1843.9088914586,-31559916.214094
1400,-1700,0,2202.2715545545,-43806706.23984
1400,-5000,0,5192.3019942989,-127186844.92887
1400,-2600,0,2952.9646120467,-66847404.420957
1400,-500,0,1486.6068747319,-10396953.481056
1400,-6800,0,6942.6219830839,-173867075.32928
1400,-300,0,1431.7821063276,-7713633.892289
1500,-2100,0,2580.6975801128,-53777005.591992
1500,-5900,0,6087.6925020898,-151415619.19871
1500,-9500,0,9617.6920308357,-241198718.62008
1500,-300,0,1529.7058540778,-6882855.4941345
1500,-2900,0,3264.9655434629,-74125302.103439
1500,-4800,0,5028.9163842721,-122389077.89768
1500,-1100,0,1860.1075237738,-28007566.112528
1500,-6600,0,6768.3085036071,-168191885.89912
1500,-7000,0,7158.9105316382,-180687141.17502
1500,-6100,0,6281.7195098158,-155266756.68315
1500,-100,0,1503.3296378373,-3396992.5862243
1500,-6300,0,6476.1099434769,-162808133.95266
1500,-600,0,1615.5494421404,-14823974.452183
1500,-7500,0,7648.5292703892,-188800599.24387
1500,-800,0,1700,-20113855.721442
1500,-1500,0,2121.3203435596,-36837963.989005
1500,-4100,0,4365.7759905886,-106119295.11705
1500,-8300,0,8434.4531535838,-213285093.27729
1500,-4600,0,4838.3881613612,-119179953.88779
1500,-6200,0,6378.8713735268,-155266756.68315
1500,-9300,0,9420.1910808645,-237591888.48076
1500,-2500,0,2915.4759474227,-64628231.104725
1500,-6900,0,7061.1613775639,-177839269.28567
1500,-9000,0,9124.1437954473,-231315018.21205
1500,-700,0,1655.2945357247,-20113855.721442
1500,-8600,0,8729.833904491,-219082392.94141
1500,-1800,0,2343.074902772,-46644998.818179
1500,-6000,0,6184.6584384265,-151415619.19871
1500,-8900,0,9025.5193756371,-228337243.3607
1500,-900,0,1749.2855684536,-22749224.302261
1500,-4400,0,4648.6557196678,-113325220.2243
1500,-5600,0,5797.4132162543,-143526434.6267
1500,-8200,0,8336.066218547,-213285093.27729
1500,-3100,0,3443.8350715445,-80342231.134445
1500,-5700,0,5894.0648113165,-143526434.6267
1500,-7900,0,8041.1441971899,-202168755.89592
1500,-3400,0,3716.1808352124,-87972936.263551
1500,0,0,1500,-1500278.6365202
1500,-3200,0,3534.1194094145,-82997107.627508
1500,-4500,0,4743.4164902526,-113325220.2243
1500,-6800,0,6963.4761434215,-173867075.32928
1500,-500,0,1581.1388300842,-12425565.656922
1500,-2600,0,3001.6662039607,-66586354.180004
1500,-4900,0,5124.4511901276,-123817651.87535
1500,-5000,0,5220.1532544553,-128988474.42207
1500,-1700,0,2267.1568097509,-43378482.283195
1500,-5500,0,5700.8771254957,-139670402.16027
1500,-1200,0,1920.9372712299,-30337302.753905
1500,-7600,0,7746.6121627457,-196786233.84602
1500,-2200,0,2662.7053911389,-56272677.959413
1500,-3700,0,3992.4929555354,-94357520.692882
1500,-3000,0,3354.1019662497,-76776381.771814
1500,-3600,0,3900,-93426256.496158
1500,-7100,0,7256.7210226107,-180687141.17502
1500,-7400,0,7550.4966724051,-185854005.02263
1500,-7800,0,7942.9213769242,-196786233.84602
1500,-9800,0,9914.1313285633,-247970581.70609
1500,-1900,0,2420.743687382,-50633604.815581
1500,-2400,0,2830.194339617,-62290859.817096
1500,-9600,0,9716.480844421,-247970581.70609
1500,-9900,0,10012.991560967,-247970581.70609
1500,-7200,0,7354.5904032788,-185854005.02263
1500,-6500,0,6670.8320320632,-166654406.47818
1500,-8800,0,8926.9255625887,-222170794.95813
1500,-8400,0,8532.8775919967,-213285093.27729
1500,-1400,0,2051.8284528683,-36837963.989005
1500,-7300,0,7452.5163535547,-185854005.02263
1500,-1000,0,1802.775637732,-26769468.52179
1500,-5800,0,5990.8263203001,-151415619.19871
1500,-8500,0,8631.338250816,-219082392.94141
1500,-5400,0,5604.4625076808,-139670402.16027
1500,-8100,0,8237.7181306476,-204991374.04359
1500,-3300,0,3624.9137920784,-85737072.956799
1500,-4000,0,4272.0018726588,-102711292.39009
1500,-5100,0,5316.0135440008,-128988474.42207
1500,-9700,0,9815.2941881535,-247970581.70609
1500,-4700,0,4933.5585534176,-119179953.88779
1500,-3900,0,4178.5164831552,-100357217.05391
1500,-1300,0,1984.9433241279,-34731353.581457
1500,-200,0,1513.2745950422,-3396992.5862243
1500,-9100,0,9222.7978401351,-231315018.21205
1500,-7700,0,7844.7434629821,-196786233.84602
1500,-3500,0,3807.886552932,-90902720.605006
1500,-6400,0,6573.4313718179,-162808133.95266
1500,-10000,0,10111.874208078,-251295541.32729
1500,-400,0,1552.417469626,-10873273.277627
1500,-2800,0,3176.4760348537,-71330031.738155
1500,-9400,0,9518.9285111298,-241198718.62008
1500,-8700,0,8828.3633817373,-219082392.94141
1500,-8000,0,8139.4102980499,-202168755.89592
1500,-2000,0,2500,-50633604.815581
1500,-4300,0,4554.1190146943,-110600183.35587
1500,-2700,0,3088.6890422961,-69675302.386485
1500,-5200,0,5412.0236510939,-132531856.85565
1500,-1600,0,2193.1712199461,-41466850.218026
1500,-6700,0,6865.8575575087,-172010239.77596
1500,-2300,0,2745.9060435492,-59563694.703421
1500,-9200,0,9321.4805690942,-231315018.21205
1500,-5300,0,5508.1757415682,-133824462.76357
1500,-4200,0,4459.8206241956,-107005385.86748
1500,-3800,0,4085.3396431631,-96486714.521512
1600,-2100,0,2640.0757564888,-53261769.181098
1600,-3700,0,4031.1288741493,-93936356.659744
1600,-9500,0,9633.7946833011,-241198718.62008
1600,-9400,0,9535.1979528482,-241198718.62008
1600,-4200,0,4494.4410108488,-106003974.65744
1600,-4800,0,5059.6442562694,-122389077.89768
1600,-9200,0,9338.094023943,-228337243.3607
1600,-5300,0,5536.2442142666,-134337671.23916
1600,-300,0,1627.88205961,-6882855.4941345
1600,-1100,0,1941.6487838948,-26709643.587628
1600,-2700,0,3138.470965295,-70243325.91919
1600,-8700,0,8845.9030064771,-222170794.95813
1600,-2300,0,2801.7851452244,-58786380.448165
1600,-7000,0,7180.5292284065,-180687141.17502
1600,-100,0,1603.1219541881,-1685578.5233638
1600,-5200,0,5440.5882034942,-132531856.85565
1600,-1600,0,2262.741699797,-40123676.339912
1600,-6100,0,6306.346010171,-157177836.36724
1600,-6300,0,6500,-160889624.60705
1600,0,0,1600,-1685578.5233638
1600,-6900,0,7083.0784267859,-173822569.48109
1600,-700,0,1746.4249196573,-18468665.098071
1600,-2000,0,2561.2496949731,-51941696.728903
1600,-8000,0,8158.4312217485,-204991374.04359
1600,-4000,0,4308.1318457076,-103656811.1863
1600,-7500,0,7668.7678280151,-188800599.24387
1600,-3900,0,4215.4477816716,-99343473.621423
1600,-800,0,1788.8543819998,-18468665.098071
1600,-400,0,1649.2422502471,-8979933.1952347
1600,-2800,0,3224.9030993194,-73312479.61434
